2696,00011000,C1,160,180.
2708,00011000,C1,160,180.
2720,00011000,C1,160,180.
2733,00011000,C1,160,180.
2746,00011000,C1,160,180.
2758,00011000,C1,160,180.
2770,00011000,C1,160,180.
2790,00010000,C2,130,180.
2802,00010000,C2,130,180.
2814,00010000,C2,130,180.
2827,00010000,C2,130,180.
2839,00010000,C2,130,180.
2852,00010000,C2,130,180.
2865,00010000,C2,130,180.
2879,00010000,C2,130,180.
2891,00010000,C2,130,180.
2904,00010000,C2,130,180.
2917,00010000,C2,130,180.
2929,00010000,C2,130,180.
2941,00010000,C2,130,180.
2954,00010000,C2,130,180.
2966,00010000,C2,130,180.
2978,00010000,C2,130,180.
2991,00010000,C2,130,180.
3003,00010000,C2,130,180.
3015,00010000,C2,130,180.
3027,00010000,C2,130,180.
3040,00010000,C2,130,180.
3052,00010000,C2,130,180.
3064,00010000,C2,130,180.
3077,00010000,C2,130,180.
3089,00010000,C2,130,180.
3101,00010000,C2,130,180.
3111,00010000,C2,130,180.
3124,10010000.
3135,11110000------------- izquierda  tezquina 600 reg 400 ai 160
 mi 130 ad 180 md 150
,C8,-160,180.
4350,00011000,R1,160,150,C1,160,180.
4404,00011000,C1,160,180.
4424,00001100,C5,160,150.
4436,00001100,C5,160,150.
4449,00001100,C5,160,150.
4461,00001100,C5,160,150.
4473,00001100,C5,160,150.
4486,00001100,C5,160,150.
4498,00001100,C5,160,150.
4510,00001110------------- izquierda  tezquina 600 reg 400 ai 160
 mi 130 ad 180 md 150
,C8,-160,180.
5729,00011111------------- izquierda  tezquina 600 reg 400 ai 160
 mi 130 ad 180 md 150
,C8,-160,180.
6943,01111001------------- izquierda  tezquina 600 reg 400 ai 160
 mi 130 ad 180 md 150
,C8,-160,180.
8159,00001000,C5,160,150.
8171,00001000,C5,160,150.
8183,00001000,C5,160,150.
8196,00001000,C5,160,150.
8208,00001000,C5,160,150.
8220,00001000,C5,160,150.
8232,00001000,C5,160,150.
8245,00001000,C5,160,150.
8257,00011000,R2,130,180,C1,160,180.
8310,00011000,C1,160,180.
8326,00011000,C1,160,180.
8338,00011000,C1,160,180.
8350,00010000,C2,130,180.
8363,00010000,C2,130,180.
8375,00010000,C2,130,180.
8387,00010000,C2,130,180.
8399,00010000,C2,130,180.
8412,00010000,C2,130,180.
8424,00010000,C2,130,180.
8436,00010000,C2,130,180.
8450,00110000,C2,130,180.
8469,00110000,C2,130,180.
8481,00110000,C2,130,180.
8494,00110000,C2,130,180.
8506,00110000,C2,130,180.
8518,00100000,C2,130,180.
8530,00100000,C2,130,180.
8543,00100000,C2,130,180.
8555,00100000,C2,130,180.
8570,00100000,C2,130,180.
8583,00100000,C2,130,180.
8595,00100000,C2,130,180.
8607,00100000,C2,130,180.
8620,00100000,C2,130,180.
8632,00100000,C2,130,180.
8644,00100000,C2,130,180.
8656,01100000,C3,128,182.
8669,01100000,C3,128,182.
8681,01100000,C3,128,182.
8693,01100000,C3,128,182.
8706,01100000,C3,128,182.
8718,01100000,C3,128,182.
8730,01100000,C3,128,182.
8742,01100000,C3,128,182.
8755,01100000,C3,128,182.
8767,01100000,C3,128,182.
8780,01000000,C3,128,182.
8793,01000000,C3,128,182.
8807,01000000,C3,128,182.
8819,01000000,C3,128,182.
8832,01000000,C3,128,182.
8844,01000000,C3,128,182.
8864,01000000,C3,128,182.
8877,01000000,C3,128,182.
8889,11000000,C4,124,186.
8901,11000000,C4,124,186.
8913,11000000,C4,124,186.
8926,11000000,C4,124,186.
8938,11000000,C4,124,186.
8950,11000000,C4,124,186.
8963,11000000,C4,124,186.
8975,11000000,C4,124,186.
8987,11000000,C4,124,186.
8999,11000000,C4,124,186.
9012,11000000,C4,124,186.
9024,11000000,C4,124,186.
9036,10000000,C4,124,186.
9052,10000000,C4,124,186.
9064,10000000,C4,124,186.
9076,10000000,C4,124,186.
9089,10000000,C4,124,186.
9101,10000000,C4,124,186.
9113,10000000,C4,124,186.
9125,10000000,C4,124,186.
9138,10000000,C4,124,186.
9150,10000000,C4,124,186.
9162,10000000,C4,124,186.
9175,10000000,C4,124,186.
9187,10000000,C4,124,186.
9199,10000000,C4,124,186.
9211,10000000,C4,124,186.
9225,10000000,C4,124,186.
9237,10000000,C4,124,186.
9249,10000000,C4,124,186.
9269,10000000,C4,124,186.
9281,10000000,C4,124,186.
9296,10000000,C4,124,186.
9309,10000000,C4,124,186.
9321,10000000,C4,124,186.
9333,10000000,C4,124,186.
9346,10000000,C4,124,186.
9358,10000000,C4,124,186.
9370,10000000,C4,124,186.
9382,10000000,C4,124,186.
9395,00000000,C0,160,180.
9407,00000000,C0,160,180.
9419,00000000,C0,160,180.
9432,00000000,C0,160,180.
9444,00000000,C0,160,180.
9456,00000000,C0,160,180.
9468,00000000,C0,160,180.
9481,00000000,C0,160,180.
9493,00000000,C0,160,180.
9506,00000000,C0,160,180.
9519,00000000,C0,160,180.
9533,00000000,C0,160,180.
9545,00000000,C0,160,180.
9558,00000000,C0,160,180.
9570,00000000,C0,160,180.
9582,00000000,C0,160,180.
9594,00000000,C0,160,180.
9607,00000000,C0,160,180.
9620,00000000,C0,160,180.
9632,00000000,C0,160,180.
9645,00000000,C0,160,180.
9664,00000000,C0,160,180.
9676,00000000,C0,160,180.
9689,00000000,C0,160,180.
9701,00000000,C0,160,180.
9713,00000000,C0,160,180.
9725,00000000,C0,160,180.
9738,00000000,C0,160,180.
9750,00000000,C0,160,180.
9762,00000000,C0,160,180.
9778,00000000,C0,160,180.
9790,00000000,C0,160,180.
9802,00000000,C0,160,180.
9815,00000000,C0,160,180.
9827,00000000,C0,160,180.
9839,00000000,C0,160,180.
9851,00000000,C0,160,180.
9864,00000000,C0,160,180.
9876,00000000,C0,160,180.
9888,00000000,C0,160,180.
9901,00000000,C0,160,180.
9913,00000000,C0,160,180.
9925,00000000,C0,160,180.
9937,00000000,C0,160,180.
9950,00000000,C0,160,180.
9962,00000000,C0,160,180.
9974,00000000,C0,160,180.
9987,00000000,C0,160,180.
9999,00000000,C0,160,180.
10014,00000000,C0,160,180.
10027,00000000,C0,160,180.
10039,00000000,C0,160,180.
10059,00000000,C0,160,180.
10072,00000000,C0,160,180.
10084,00000000,C0,160,180.
10096,00000000,C0,160,180.
10108,00000000,C0,160,180.
10121,00000000,C0,160,180.
10133,00000000,C0,160,180.
10145,00000000,C0,160,180.
10158,00000000,C0,160,180.
10170,00000000,C0,160,180.
10183,00000000,C0,160,180.
10195,00000000,C0,160,180.
10208,00000000,C0,160,180.
10220,00000000,C0,160,180.
10232,00000000,C0,160,180.
10245,00000000,C0,160,180.
10255,00000000,C0,160,180.
10267,00000000,C0,160,180.
10279,00000000,C0,160,180.
10292,00000000,C0,160,180.
10304,00000000,C0,160,180.
10316,00000000,C0,160,180.
10329,00000000,C0,160,180.
10341,00000000,C0,160,180.
10353,00000000,C0,160,180.
10365,00000000,C0,160,180.
10378,00000000,C0,160,180.
10390,00000000,C0,160,180.
10402,00000000,C0,160,180.
10415,00000000,C0,160,180.
10427,00000000,C0,160,180.
10439,00000000,C0,160,180.
10460,00000000,C0,160,180.
10472,00000000,C0,160,180.
10487,00000000,C0,160,180.
10500,00000000,C0,160,180.
10512,00000000,C0,160,180.
10524,00000000,C0,160,180.
10536,00000000,C0,160,180.
10549,00000000,C0,160,180.
10561,00000000,C0,160,180.
10573,00000000,C0,160,180.
10586,00000000,C0,160,180.
10598,00000000,C0,160,180.
10611,00000000,C0,160,180.
10624,00000000,C0,160,180.
10636,00000000,C0,160,180.
10648,00000000,C0,160,180.
10660,00000000,C0,160,180.
10673,00000000,C0,160,180.
10685,00000000,C0,160,180.
10697,00000000,C0,160,180.
10713,00000000,C0,160,180.
10725,00000000,C0,160,180.
10737,00000000,C0,160,180.
10749,00000000,C0,160,180.
10762,00000000,C0,160,180.
10774,00000000,C0,160,180.
10786,00000000,C0,160,180.
10799,00000000,C0,160,180.
10811,00000000,C0,160,180.
10823,00000000,C0,160,180.
10835,00000000,C0,160,180.
10856,00000000,C0,160,180.
10868,00000000,C0,160,180.
10881,00000000,C0,160,180.
10893,00000000,C0,160,180.
10905,00000000,C0,160,180.
10917,00000000,C0,160,180.
10930,00000000,C0,160,180.
10945,00000000,C0,160,180.
10957,00000000,C0,160,180.
10970,00000000,C0,160,180.
10982,00000000,C0,160,180.
10994,00000000,C0,160,180.
11006,00000000,C0,160,180.
11019,00000000,C0,160,180.
11031,00000000,C0,160,180.
11043,00000000,C0,160,180.
11056,00000000,C0,160,180.
11068,00000000,C0,160,180.
11080,00000000,C0,160,180.
11092,00000000,C0,160,180.
11105,00000000,C0,160,180.
11117,00000000,C0,160,180.
11129,00000000,C0,160,180.
11142,00000000,C0,160,180.
11154,00000000,C0,160,180.
11166,00000000,C0,160,180.
11182,00000000,C0,160,180.
11194,00000000,C0,160,180.
11206,00000000,C0,160,180.
11218,00000000,C0,160,180.
11231,00000000,C0,160,180.
11251,00000000,C0,160,180.
11264,00000000,C0,160,180.
11276,00000000,C0,160,180.
11288,00000000,C0,160,180.
11300,00000000,C0,160,180.
11313,00000000,C0,160,180.
11325,00000000,C0,160,180.
11337,00000000,C0,160,180.
11351,00000000,C0,160,180.
11363,00000000,C0,160,180.
11375,00000000,C0,160,180.
11387,00000000,C0,160,180.
11400,00000000,C0,160,180.
11415,00000000,C0,160,180.
11427,00000000,C0,160,180.
11440,00000000,C0,160,180.
11452,00000000,C0,160,180.
11464,00000000,C0,160,180.
11476,00000000,C0,160,180.
11489,00000000,C0,160,180.
11501,00000000,C0,160,180.
11513,00000000,C0,160,180.
11526,00000000,C0,160,180.
11538,00000000,C0,160,180.
11550,00000000,C0,160,180.
11563,00000000,C0,160,180.
11575,00000000,C0,160,180.
11587,00000000,C0,160,180.
11599,00000000,C0,160,180.
11613,00000000,C0,160,180.
11625,00000000,C0,160,180.
11648,00000000,C0,160,180.
409,00001000,C5,160,150.
422,00001000,C5,160,150.
435,00001000,C5,160,150.
447,00001000,C5,160,150.
459,00001000,C5,160,150.
472,00001000,C5,160,150.
483,00001000,C5,160,150.
495,00001000,C5,160,150.
507,00001000,C5,160,150.
520,00001000,C5,160,150.
532,00001000,C5,160,150.
544,00001000,C5,160,150.
557,00001000,C5,160,150.
569,00001000,C5,160,150.
581,00001000,C5,160,150.
593,00001000,C5,160,150.
606,00001000,C5,160,150.
617,00001000,C5,160,150.
629,00001000,C5,160,150.
645,00001000,C5,160,150.
657,00001000,C5,160,150.
669,00001000,C5,160,150.
681,00001000,C5,160,150.
693,00001000,C5,160,150.
705,00001000,C5,160,150.
717,00001000,C5,160,150.
730,00001000,C5,160,150.
742,00001000,C5,160,150.
754,00001000,C5,160,150.
766,00001000,C5,160,150.
786,00001000,C5,160,150.
798,00001000,C5,160,150.
811,00001000,C5,160,150.
823,00001000,C5,160,150.
835,00001000,C5,160,150.
847,00001000,C5,160,150.
860,00001000,C5,160,150.
872,00001000,C5,160,150.
884,00001000,C5,160,150.
894,00001000,C5,160,150.
907,00001000,C5,160,150.
919,00001000,C5,160,150.
931,00001000,C5,160,150.
944,00001000,C5,160,150.
956,00001000,C5,160,150.
967,00001000,C5,160,150.
979,00001000,C5,160,150.
992,00001000,C5,160,150.
1004,00001000,C5,160,150.
1016,00001000,C5,160,150.
1029,00001000,C5,160,150.
1041,00001000,C5,160,150.
1053,00001000,C5,160,150.
1065,00001000,C5,160,150.
1078,00001000,C5,160,150.
1090,00001000,C5,160,150.
1102,00001000,C5,160,150.
1115,00001000,C5,160,150.
1130,00001000,C5,160,150.
1142,00001000,C5,160,150.
1155,00001000,C5,160,150.
1174,00001000,C5,160,150.
1186,00001000,C5,160,150.
1199,00001100,C5,160,150.
1211,00001100,C5,160,150.
1223,00001100,C5,160,150.
1235,00001100,C5,160,150.
1248,00001100,C5,160,150.
1260,00001100,C5,160,150.
1272,00001100,C5,160,150.
1285,00001100,C5,160,150.
1297,00001100,C5,160,150.
1309,00001100,C5,160,150.
1321,00001100,C5,160,150.
1334,00001100,C5,160,150.
1346,00001100,C5,160,150.
1358,00001100,C5,160,150.
1374,00001100,C5,160,150.
1386,00001100,C5,160,150.
1398,00001100,C5,160,150.
1411,00001100,C5,160,150.
1423,00001100,C5,160,150.
1435,00001100,C5,160,150.
1447,00001100,C5,160,150.
1460,00001100,C5,160,150.
1472,00001100,C5,160,150.
1484,00001100,C5,160,150.
1497,00001100,C5,160,150.
1509,00001100,C5,160,150.
1521,00001100,C5,160,150.
1532,00001100,C5,160,150.
1545,00001100,C5,160,150.
1557,00001100,C5,160,150.
1577,00001100,C5,160,150.
1590,00001100,C5,160,150.
1602,00001100,C5,160,150.
1617,00001100,C5,160,150.
1630,00001100,C5,160,150.
1642,00001100,C5,160,150.
1654,00001100,C5,160,150.
1667,00001100,C5,160,150.
1679,00001100,C5,160,150.
1691,00001100,C5,160,150.
1703,00001100,C5,160,150.
1716,00001100,C5,160,150.
1728,00001100,C5,160,150.
1740,00001100,C5,160,150.
1753,00001100,C5,160,150.
1766,00001100,C5,160,150.
1778,00001100,C5,160,150.
1790,00001100,C5,160,150.
1803,00001100,C5,160,150.
1815,00001100,C5,160,150.
1827,00001100,C5,160,150.
1840,00001100,C5,160,150.
1855,00001100,C5,160,150.
1867,00001100,C5,160,150.
1880,00001100,C5,160,150.
1892,00001100,C5,160,150.
1904,00001100,C5,160,150.
1916,00001100,C5,160,150.
1929,00001100,C5,160,150.
1941,00001100,C5,160,150.
1954,00001100,C5,160,150.
1974,00001100,C5,160,150.
1986,00001100,C5,160,150.
1998,00001100,C5,160,150.
2012,00001100,C5,160,150.
2024,00001100,C5,160,150.
2036,00001100,C5,160,150.
2049,00001100,C5,160,150.
2061,00001100,C5,160,150.
2073,00001100,C5,160,150.
2085,00001100,C5,160,150.
2101,00001100,C5,160,150.
2113,00001000,C5,160,150.
2125,00001000,C5,160,150.
2138,00001000,C5,160,150.
2150,00001000,C5,160,150.
2162,00001000,C5,160,150.
2176,00001000,C5,160,150.
2188,00001000,C5,160,150.
2200,00001000,C5,160,150.
2212,00001000,C5,160,150.
2225,00001000,C5,160,150.
2237,00001000,C5,160,150.
2249,00001000,C5,160,150.
2262,00001000,C5,160,150.
2274,00001000,C5,160,150.
2286,00001000,C5,160,150.
2299,00001000,C5,160,150.
2312,00001000,C5,160,150.
2324,00001000,C5,160,150.
2339,00001000,C5,160,150.
2352,00001000,C5,160,150.
2371,00001000,C5,160,150.
2383,00001000,C5,160,150.
2396,00001000,C5,160,150.
2409,00001000,C5,160,150.
2421,00001000,C5,160,150.
2434,00001000,C5,160,150.
2446,00001000,C5,160,150.
2458,00001000,C5,160,150.
2470,00001000,C5,160,150.
2483,00001000,C5,160,150.
2495,00001000,C5,160,150.
2507,00001000,C5,160,150.
2521,00001000,C5,160,150.
2533,00001000,C5,160,150.
2545,00001000,C5,160,150.
2557,00001000,C5,160,150.
2570,00001000,C5,160,150.
2585,00001000,C5,160,150.
2597,00001000,C5,160,150.
2610,00001000,C5,160,150.
2622,00001000,C5,160,150.
2634,00001000,C5,160,150.
2647,00001000,C5,160,150.
2659,00001000,C5,160,150.
2671,00001000,C5,160,150.
2684,00001000,C5,160,150.
2697,00001000,C5,160,150.
2709,00001000,C5,160,150.
2721,00001000,C5,160,150.
2734,00001000,C5,160,150.
2746,00001000,C5,160,150.
2766,00001000,C5,160,150.
2779,00001000,C5,160,150.
2791,00001000,C5,160,150.
2803,00001000,C5,160,150.
2816,00001000,C5,160,150.
2831,00001000,C5,160,150.
2843,00001000,C5,160,150.
2855,00001000,C5,160,150.
2868,00001000,C5,160,150.
2880,00001000,C5,160,150.
2892,00001000,C5,160,150.
2905,00001000,C5,160,150.
2917,00001000,C5,160,150.
2929,00001000,C5,160,150.
2941,00001000,C5,160,150.
2954,00001000,C5,160,150.
2966,00001000,C5,160,150.
2979,00001000,C5,160,150.
2992,00001000,C5,160,150.
3004,00001000,C5,160,150.
3016,00001000,C5,160,150.
3028,00001000,C5,160,150.
3041,00001000,C5,160,150.
3053,00001000,C5,160,150.
3068,00001000,C5,160,150.
3081,00001000,C5,160,150.
3093,10011000------------- izquierda  tezquina 600 reg 400 ai 160
 mi 130 ad 180 md 150
,C8,-160,180.
4308,00001100,C5,160,150.
4321,00001100,C5,160,150.
4333,00000100,C5,160,150.
4345,00000100,C5,160,150.
4365,00000100,C5,160,150.
4377,00000110,C6,162,148.
4390,00000110,C6,162,148.
4403,00000110,C6,162,148.
4415,00000110,C6,162,148.
4427,00000110,C6,162,148.
4440,00000110,C6,162,148.
4452,00000110,C6,162,148.
4464,00000111------------- izquierda  tezquina 600 reg 400 ai 160
 mi 130 ad 180 md 150
,C8,-160,180.
5682,00000011,C7,166,144.
5694,00000011,C7,166,144.
5707,00000011,C7,166,144.
5720,00000011,C7,166,144.
5732,00000011,C7,166,144.
5744,00000011,C7,166,144.
5756,00000010,C6,162,148.
5769,00000011,C7,166,144.
5781,00000010,C6,162,148.
5793,00000010,C6,162,148.
5806,00000010,C6,162,148.
5818,00000010,C6,162,148.
5830,00000010,C6,162,148.
5842,00000010,C6,162,148.
5855,00000010,C6,162,148.
5867,00000010,C6,162,148.
5882,00000010,C6,162,148.
5895,00000010,C6,162,148.
5907,00000010,C6,162,148.
5919,00000010,C6,162,148.
5932,00000010,C6,162,148.
5944,00000010,C6,162,148.
5964,00000110,C6,162,148.
5977,00000110,C6,162,148.
5989,00000110,C6,162,148.
6001,00000110,C6,162,148.
6013,00000110,C6,162,148.
6026,00000110,C6,162,148.
6038,00000110,C6,162,148.
6050,00000110,C6,162,148.
6063,00000110,C6,162,148.
6075,00000110,C6,162,148.
6088,00000110,C6,162,148.
6100,00000110,C6,162,148.
6113,00000110,C6,162,148.
6127,00000110,C6,162,148.
6139,00000110,C6,162,148.
6152,00000110,C6,162,148.
6165,00000100,C5,160,150.
6177,00000100,C5,160,150.
6190,00000100,C5,160,150.
6202,00000100,C5,160,150.
6214,00000100,C5,160,150.
6226,00000100,C5,160,150.
6239,00000100,C5,160,150.
6251,00000100,C5,160,150.
6263,00000100,C5,160,150.
6276,00000100,C5,160,150.
6288,00000100,C5,160,150.
6300,00000100,C5,160,150.
6312,00000100,C5,160,150.
6325,00000100,C5,160,150.
6337,00000100,C5,160,150.
6349,00000100,C5,160,150.
6373,00000100,C5,160,150.
6385,00000100,C5,160,150.
6397,00000100,C5,160,150.
6410,00000100,C5,160,150.
6422,00000100,C5,160,150.
6434,00000100,C5,160,150.
6447,00001100,C5,160,150.
6459,00001100,C5,160,150.
6471,00001100,C5,160,150.
6483,00001100,C5,160,150.
6496,00001100,C5,160,150.
6508,00001100,C5,160,150.
6521,00001100,C5,160,150.
6534,00001100,C5,160,150.
6546,00001100,C5,160,150.
6558,00001100,C5,160,150.
6571,00001100,C5,160,150.
6583,00001100,C5,160,150.
6595,00001100,C5,160,150.
6610,00001100,C5,160,150.
6623,00001000,C5,160,150.
6635,00001000,C5,160,150.
6647,00001000,C5,160,150.
6660,00001000,C5,160,150.
6672,00001000,C5,160,150.
6684,00001000,C5,160,150.
6696,00001000,C5,160,150.
6709,00001000,C5,160,150.
6721,00001000,C5,160,150.
6733,00001000,C5,160,150.
6746,00001000,C5,160,150.
6766,00001000,C5,160,150.
6778,00001000,C5,160,150.
6791,00001000,C5,160,150.
6803,00001000,C5,160,150.
6815,00001000,C5,160,150.
6828,00001000,C5,160,150.
6841,00001000,C5,160,150.
6855,00011000,R2,130,180,C1,160,180.
6908,00011000,C1,160,180.
6921,00011000,C1,160,180.
6934,00011000,C1,160,180.
6946,00011000,C1,160,180.
6959,00011000,C1,160,180.
6971,00011000,C1,160,180.
6983,00011000,C1,160,180.
6995,00010000,C2,130,180.
7008,00010000,C2,130,180.
7020,00010000,C2,130,180.
7032,00010000,C2,130,180.
7045,00010000,C2,130,180.
7057,00010000,C2,130,180.
7069,00010000,C2,130,180.
7081,00010000,C2,130,180.
7095,00010000,C2,130,180.
7107,00010000,C2,130,180.
7121,00010000,C2,130,180.
7134,00010000,C2,130,180.
7146,00010000,C2,130,180.
7159,00010000,C2,130,180.
7172,00010000,C2,130,180.
7184,00010000,C2,130,180.
7203,00010000,C2,130,180.
7216,00010000,C2,130,180.
7228,00010000,C2,130,180.
7240,00010000,C2,130,180.
7252,00010000,C2,130,180.
7265,00110000,C2,130,180.
7277,00110000,C2,130,180.
7289,00110000,C2,130,180.
7303,00110000,C2,130,180.
7315,00110000,C2,130,180.
7327,00110000,C2,130,180.
7340,00110000,C2,130,180.
7352,00110000,C2,130,180.
7366,00110000,C2,130,180.
7378,00110000,C2,130,180.
7392,00110000,C2,130,180.
7404,00110000,C2,130,180.
7416,00100000,C2,130,180.
7429,00100000,C2,130,180.
7441,00100000,C2,130,180.
7453,00100000,C2,130,180.
7465,00100000,C2,130,180.
7478,00100000,C2,130,180.
7490,00100000,C2,130,180.
7502,00100000,C2,130,180.
7515,00100000,C2,130,180.
7527,00100000,C2,130,180.
7539,00100000,C2,130,180.
7552,00100000,C2,130,180.
7564,00100000,C2,130,180.
7576,00100000,C2,130,180.
7596,00100000,C2,130,180.
7611,00100000,C2,130,180.
7624,00100000,C2,130,180.
7636,00100000,C2,130,180.
7649,00100000,C2,130,180.
7661,00100000,C2,130,180.
7673,00100000,C2,130,180.
7686,00100000,C2,130,180.
7698,00100000,C2,130,180.
7710,00100000,C2,130,180.
7723,00100000,C2,130,180.
7735,01100000,C3,128,182.
7747,01100000,C3,128,182.
7759,01100000,C3,128,182.
7772,01100000,C3,128,182.
7784,01100000,C3,128,182.
7797,01100000,C3,128,182.
7810,01100000,C3,128,182.
7822,01100000,C3,128,182.
7834,01100000,C3,128,182.
7848,01100000,C3,128,182.
7861,01100000,C3,128,182.
7874,01100000,C3,128,182.
7886,01100000,C3,128,182.
7899,01100000,C3,128,182.
7911,01100000,C3,128,182.
7923,01100000,C3,128,182.
7936,01000000,C3,128,182.
7948,01000000,C3,128,182.
7960,01000000,C3,128,182.
7972,01000000,C3,128,182.
7992,01000000,C3,128,182.
8004,01000000,C3,128,182.
8016,01000000,C3,128,182.
8029,01000000,C3,128,182.
8041,01000000,C3,128,182.
8053,01000000,C3,128,182.
8066,01000000,C3,128,182.
8078,01000000,C3,128,182.
8093,01000000,C3,128,182.
8105,01000000,C3,128,182.
8118,01000000,C3,128,182.
8130,01000000,C3,128,182.
8142,01000000,C3,128,182.
8155,01000000,C3,128,182.
8168,01000000,C3,128,182.
8180,01000000,C3,128,182.
8193,01000000,C3,128,182.
8205,11000000,C4,124,186.
8217,11000000,C4,124,186.
8229,11000000,C4,124,186.
